ind_id,tier_sample,tJX,tW
PT023396456,Trial2020,0.12695719096126262,0.06414863319698495
PT023480600,Trial2020,0.16201425681195322,0.07371281258648872
PT023802667,Trial2020,0.19085063199628083,0.10024549221764939
PT023805915,Trial2020,0.14505716110451036,0.09283240847196658
PT023974753,Trial2020,0.1682781587418079,0.05714834905229505
PT024513869,Trial2021,0.14127517861434713,0.06175761684348689
PT123621789,Trial2020,0.21469829864060613,0.04307327248907979
PT123769875,Trial2020,0.1360954384356629,0.06793750727432832
PT123799896,Trial2020,0.12310591982515265,0.09127672313789616
PT124148445,Trial2021,0.1503120648838645,0.043846121051948815
PT124515292,Trial2021,0.11248969351722694,0.07005744347826855
PT133012645,Trial2021,0.12872176424008075,0.08762062846696063
PT223476701,Trial2020,0.18662946223195995,0.04824403521983463
PT223767729,Trial2020,0.1652628800378616,0.06347876127294892
PT223802666,Trial2020,0.16069826665726003,0.08931062257121816
PT224513004,Trial2021,0.11324887364630504,0.07556774573891459
PT224957247,Trial2021,0.14341368825083617,0.0988884634868904
PT323474933,Trial2020,0.15919444754475862,0.11652518328901973
PT324096615,Trial2021,0.11284454647474561,0.0722350779021732
PT423396430,Trial2020,0.14871137720154623,0.056055998715181465
PT423620929,Trial2020,0.1605857223975308,0.09830068504123532
PT423621858,Trial2020,0.1090775397064102,0.07438699316490777
PT424513003,Trial2021,0.10210013737552757,0.08811456157257935
PT424986494,Trial2021,0.1171465218419314,0.04274074978124436
PT523085848,Trial2020,0.14883348602644828,0.07621836529531723
PT523583719,Trial2021,0.434463683308726,0.04757126476021473
PT523769910,Trial2020,0.1807176927535213,0.10664406558015427
PT523799875,Trial2020,0.1160066710825242,0.08525615802399338
PT524015264,Trial2021,0.11223430233024421,0.07750894859577603
PT524148448,Trial2021,0.13077866508199984,0.07238203900907912
PT524914685,Trial2021,0.14731157211056228,0.054564657400482
PT524987172,Trial2021,0.21099432933027518,0.03877596008330637
PT623583704,Trial2020,0.16180820061267692,0.06347876127294892
PT623806020,Trial2021,0.12330478167032788,0.08121558201322696
PT623806044,Trial2021,0.17040135688869731,0.10114333234535035
PT624096609,Trial2021,0.14579426454907815,0.11422287483126975
PT624513002,Trial2021,0.13438950800338026,0.0793457675453154
PT624987181,Trial2021,0.1160692510635688,0.07812600486630994
PT633012794,Trial2021,0.3369733094398911,0.019696848723339325
PT633027441,Trial2021,0.12751883268343064,0.0868657752078398
PT723474950,Trial2020,0.1633892518862187,0.05134091024180491
PT723658015,Trial2020,0.15550361051498623,0.059536916270153464
PT723767731,Trial2020,0.13218710893510027,0.07035438027022892
PT723805945,Trial2020,0.18247471261828188,0.07881967920902137
PT724513856,Trial2021,0.11098807243369188,0.08443627692302154
PT733027431,Trial2021,0.12461302816741875,0.08102355404819563
PT823583722,Trial2021,0.16639664278196475,0.10116933277747538
PT824914674,Trial2021,0.10930216061866838,0.07831812387617698
PT923583699,Trial2020,0.16484523044631544,0.0787719199967368
PT923712082,Trial2021,0.14869928467110177,0.058103385648368644
PT923966027,Trial2020,0.13755809106238417,0.034895676007101466
PT924854279,Trial2021,0.138803042649223,0.11055094372563108
