ind_id,tier_sample,tJX,tW
PT023396456,Trial2020,0.12852049630477472,0.027750635831631152
PT023480600,Trial2020,0.17463396522300786,0.038582476603639226
PT023802667,Trial2020,0.1847575619330536,0.06595827774776825
PT023805915,Trial2020,0.14357962330414667,0.05755000703767791
PT023974753,Trial2020,0.18128674731305897,0.026379617259907874
PT024513869,Trial2021,0.1434709433088615,0.024927612525561405
PT123621789,Trial2020,0.2319496323933753,0.011925936803061657
PT123769875,Trial2020,0.13666148869420494,0.03293951915251075
PT123799896,Trial2020,0.12364820363529479,0.05681251542199009
PT124148445,Trial2021,0.15346598051602706,0.009438865569588986
PT124515292,Trial2021,0.11224322334697275,0.03566903226207203
PT133012645,Trial2021,0.13199748528593905,0.05102577774401724
PT223476701,Trial2020,0.1984701545772437,0.013818514186920348
PT223767729,Trial2020,0.1596915037055134,0.027777796194852634
PT223802666,Trial2020,0.1585750052125443,0.05483794534165611
PT224513004,Trial2021,0.11496459661981001,0.04090001859517216
PT224957247,Trial2021,0.1447454276164157,0.06416850923833702
PT323474933,Trial2020,0.15426762548017514,0.08305684681164645
PT324096615,Trial2021,0.11259076415277587,0.03742417280282121
PT423396430,Trial2020,0.1574000667674996,0.02163477346827854
PT423620929,Trial2020,0.15696465875144663,0.06361631833373725
PT423621858,Trial2020,0.11202698606267343,0.03825471071601934
PT424513003,Trial2021,0.1043901909797706,0.05343058262145066
PT424986494,Trial2021,0.12087664860911203,0.007345737538590388
PT523085848,Trial2020,0.1580802701446954,0.04184780060186912
PT523583719,Trial2021,0.4360682340472182,0.01525961780271087
PT523769910,Trial2020,0.16909264490476505,0.07217478675459763
PT523799875,Trial2020,0.12368406468172165,0.050397740507266364
PT524015264,Trial2021,0.11166652754735303,0.04209365288204977
PT524148448,Trial2021,0.13450249475789436,0.03550677267191517
PT524914685,Trial2021,0.15126772315947493,0.016701529428399864
PT524987172,Trial2021,0.21386572495138256,0.01740811906189972
PT623583704,Trial2020,0.1628310457080031,0.030200262357016675
PT623806020,Trial2021,0.12317335821242666,0.05061398941544778
PT623806044,Trial2021,0.1714265144686977,0.06642513540264469
PT624096609,Trial2021,0.14630710688515317,0.08122519279636638
PT624513002,Trial2021,0.13269678222483305,0.04478354233548322
PT624987181,Trial2021,0.115863945376849,0.044149502735739886
PT633012794,Trial2021,0.3392794231475231,0.043809782435619435
PT633027441,Trial2021,0.12496505461112743,0.05109366968999276
PT723474950,Trial2020,0.1760097893179457,0.016078788256480778
PT723658015,Trial2020,0.16571450640591812,0.024318982591432704
PT723767731,Trial2020,0.13561897544326648,0.03484117372234023
PT723805945,Trial2020,0.1943446994920578,0.04353446953669469
PT724513856,Trial2021,0.11011098576198275,0.04918093429672332
PT733027431,Trial2021,0.12354377718738875,0.045785150527937545
PT823583722,Trial2021,0.16477326825872637,0.06703964571625905
PT824914674,Trial2021,0.11062806114779516,0.04230697058048778
PT923583699,Trial2020,0.16550109591976053,0.04405291948296995
PT923712082,Trial2021,0.1532304791546469,0.02105435784115125
PT923966027,Trial2020,0.14287902902100202,0.00751344705877693
PT924854279,Trial2021,0.13931868304752995,0.07531985575663101
