ind_id,tier_sample,tJX,tW
PT023396456,Trial2020,0.12887631064760466,0.026964996044168597
PT023480600,Trial2020,0.1727638821190259,0.03710413548182695
PT023802667,Trial2020,0.18688441859433133,0.06464930724363856
PT023805915,Trial2020,0.14483562440330397,0.05678844705167746
PT023974753,Trial2020,0.17876624031299068,0.025247939244445138
PT024513869,Trial2021,0.1427293679136502,0.028293432651914245
PT123621789,Trial2020,0.22909540244280183,0.01134400492678752
PT123769875,Trial2020,0.1378070276706473,0.03239789294563529
PT123799896,Trial2020,0.12478938753950541,0.05536220605056884
PT124148445,Trial2021,0.15623237671114015,0.010703530104139108
PT124515292,Trial2021,0.11664725987525468,0.03661783383397104
PT133012645,Trial2021,0.13352925794362752,0.05518334595968787
PT223476701,Trial2020,0.19528584456552764,0.013228278434865699
PT223767729,Trial2020,0.1612228810669656,0.026425212867596828
PT223802666,Trial2020,0.16018330033183623,0.053333117518796075
PT224513004,Trial2021,0.11620272350743102,0.042386724513842344
PT224957247,Trial2021,0.14429297487189777,0.06666308062207794
PT323474933,Trial2020,0.15625654273610295,0.08161705649260567
PT324096615,Trial2021,0.11412332285621221,0.038936730847403934
PT423396430,Trial2020,0.15577033167528948,0.020798266248865577
PT423620929,Trial2020,0.159107128785184,0.06255685407970704
PT423621858,Trial2020,0.1119278919149195,0.037582041918993885
PT424513003,Trial2021,0.10299870642466316,0.05544573345974131
PT424986494,Trial2021,0.122594642528862,0.009442116442690916
PT523085848,Trial2020,0.15614659380901663,0.03985869428559953
PT523583719,Trial2021,0.4470689224121566,0.01671125541524855
PT523769910,Trial2020,0.17249048572442144,0.07120804892975365
PT523799875,Trial2020,0.1230731921194128,0.04906696339237082
PT524015264,Trial2021,0.11211545215305686,0.04450235935294027
PT524148448,Trial2021,0.13334839833644174,0.039358406079201845
PT524914685,Trial2021,0.15424218337991955,0.02094436642517562
PT524987172,Trial2021,0.2176544331789893,0.017567261664876054
PT623583704,Trial2020,0.1635593727681397,0.029084520328907418
PT623806020,Trial2021,0.12094993155561622,0.0517069034956791
PT623806044,Trial2021,0.1666965147568158,0.06900965117095417
PT624096609,Trial2021,0.14138985856161868,0.08240162838390096
PT624513002,Trial2021,0.1299708600832103,0.04630491652958661
PT624987181,Trial2021,0.1170907539012317,0.04496245893841985
PT633012794,Trial2021,0.3474999733269188,0.04143109843027772
PT633027441,Trial2021,0.12687357093031662,0.054287560021330214
PT723474950,Trial2020,0.17526188906702886,0.014009869853267562
PT723658015,Trial2020,0.1642256234979786,0.022469024379952688
PT723767731,Trial2020,0.13561488825589887,0.033556504116773654
PT723805945,Trial2020,0.19388626348937912,0.042335973776781784
PT724513856,Trial2021,0.10735170278341628,0.05169127350304179
PT733027431,Trial2021,0.12106693432454445,0.048137294437271314
PT823583722,Trial2021,0.1593760249191925,0.06896081341260116
PT824914674,Trial2021,0.11363290863395144,0.04542231233246014
PT923583699,Trial2020,0.16694887936003278,0.042412220650515406
PT923712082,Trial2021,0.15604765977537596,0.024518882705754367
PT923966027,Trial2020,0.14095959283471943,0.007447720285742379
PT924854279,Trial2021,0.13609955137930718,0.07886915526695662
