ind_id,tier_sample,tJX,tW
PT023396456,Trial2020,0.1256904084991346,0.05997227531171656
PT023480600,Trial2020,0.1688146378627859,0.07074818058466294
PT023802667,Trial2020,0.1849201006219898,0.09715371242079715
PT023805915,Trial2020,0.14137931187988587,0.08878405564743574
PT023974753,Trial2020,0.1756688391901617,0.05415681847843717
PT024513869,Trial2021,0.14183574039397637,0.06243120762388475
PT123621789,Trial2020,0.22397320722148945,0.039414391692695
PT123769875,Trial2020,0.13321854595811863,0.06359068764020682
PT123799896,Trial2020,0.12004196882557824,0.08836830537718851
PT124148445,Trial2021,0.14856532804573191,0.04418961155832041
PT124515292,Trial2021,0.11077225742273669,0.07121670141964946
PT133012645,Trial2021,0.12775936963988432,0.08809338467640879
PT223476701,Trial2020,0.19515596073257982,0.04530572710981507
PT223767729,Trial2020,0.15993187510990042,0.060244157227525616
PT223802666,Trial2020,0.15674307394072637,0.08648171079399884
PT224513004,Trial2021,0.11311565137631154,0.07660823954104752
PT224957247,Trial2021,0.1438316009769019,0.09968743457694369
PT323474933,Trial2020,0.15337445027909438,0.11374729707754666
PT324096615,Trial2021,0.11250756918839196,0.07327510359215032
PT423396430,Trial2020,0.15322208147201555,0.052225427033003646
PT423620929,Trial2020,0.15450407495860546,0.09478115098291932
PT423621858,Trial2020,0.10907255578787889,0.07008236688281189
PT424513003,Trial2021,0.10277831942657849,0.08902796567586936
PT424986494,Trial2021,0.1161352356093518,0.04364576762804013
PT523085848,Trial2020,0.15534787964199742,0.07412181807531922
PT523583719,Trial2021,0.4288986437643302,0.048405283627523416
PT523769910,Trial2020,0.17097828324134703,0.1030187827881281
PT523799875,Trial2020,0.11898390245381839,0.08211287115468154
PT524015264,Trial2021,0.11233914902900966,0.0783567513161579
PT524148448,Trial2021,0.13128073257558012,0.07294004845389954
PT524914685,Trial2021,0.14583878840672374,0.05506801236157625
PT524987172,Trial2021,0.20920418981069056,0.03999384199048364
PT623583704,Trial2020,0.1598457211703901,0.06024415722752562
PT623806020,Trial2021,0.12464482318783145,0.08225803055927633
PT623806044,Trial2021,0.1728532156578457,0.1019204920874028
PT624096609,Trial2021,0.1481376822338931,0.11527093992148309
PT624513002,Trial2021,0.13594368336679988,0.08037362011447716
PT624987181,Trial2021,0.1156200223053397,0.07930147281736999
PT633012794,Trial2021,0.3324345020567274,0.01933108370119544
PT633027441,Trial2021,0.1266805321155655,0.08753820484773213
PT723474950,Trial2020,0.1670989151480886,0.049231782059805385
PT723658015,Trial2020,0.16026853433610183,0.057109888566429755
PT723767731,Trial2020,0.1329491602312895,0.06704674508833687
PT723805945,Trial2020,0.18542917054231678,0.07541787825306087
PT724513856,Trial2021,0.11252264723284368,0.08525305489707746
PT733027431,Trial2021,0.12602592113833602,0.08187788620495608
PT823583722,Trial2021,0.1692239501920255,0.10208307335827331
PT824914674,Trial2021,0.10784530397645593,0.07901918978466949
PT923583699,Trial2020,0.16074924403808993,0.07610811917294015
PT923712082,Trial2021,0.14690169480571483,0.05876196452483459
PT923966027,Trial2020,0.1422352675777036,0.03234333712753689
PT924854279,Trial2021,0.14069711624889494,0.11111563448149597
